,Year,Month,Day,Hour,SunlightMin,HourlySkyWeather,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed
5234,2018,2,25,7,666,BKN,2.0,90,6.0
5235,2018,2,25,7,666,BKN,2.5,False,7.0
5236,2018,2,25,7,666,OVC,2.5,False,6.0
5237,2018,2,25,8,666,OVC,4.0,60,8.0
5238,2018,2,25,8,666,OVC,2.5,80,9.0
5239,2018,2,25,8,666,OVC,3.0,False,8.0
5240,2018,2,25,8,666,OVC,3.0,False,9.0
5241,2018,2,25,9,666,OVC,6.0,False,7.0
5242,2018,2,25,10,666,OVC,3.0,60,8.0
5243,2018,2,25,11,666,OVC,2.5,False,8.0
5244,2018,2,25,11,666,OVC,3.0,50,14.0
5245,2018,2,25,11,666,OVC,7.0,60,10.0
5246,2018,2,25,12,666,OVC,5.0,False,3.0
5247,2018,2,25,13,666,OVC,5.0,40,8.0
5248,2018,2,25,13,666,OVC,4.0,50,9.0
5249,2018,2,25,14,666,OVC,9.0,70,7.0
5250,2018,2,25,15,666,OVC,10.0,50,9.0
5251,2018,2,25,16,666,OVC,9.0,60,6.0
5252,2018,2,25,17,666,OVC,9.0,0,0.0
5253,2018,2,25,18,666,OVC,8.0,0,0.0
5254,2018,2,25,19,668,OVC,6.0,330,3.0
5255,2018,2,25,19,668,OVC,6.0,0,0.0
5256,2018,2,25,19,668,OVC,6.0,300,5.0
5257,2018,2,25,20,668,OVC,6.0,320,3.0
5258,2018,2,25,21,668,OVC,5.0,0,0.0
5259,2018,2,25,22,668,OVC,5.0,0,0.0
5260,2018,2,25,23,668,OVC,6.0,290,6.0
5261,2018,2,25,23,668,NaN,NaN,False,NaN
5262,2018,2,26,0,668,OVC,6.0,0,0.0
5263,2018,2,26,1,668,OVC,5.0,290,7.0
5264,2018,2,26,2,668,SCT,7.0,290,3.0
5265,2018,2,26,2,668,FEW,7.0,280,3.0
5266,2018,2,26,3,668,CLR,10.0,280,3.0
5267,2018,2,26,4,668,CLR,10.0,0,0.0
5268,2018,2,26,5,668,CLR,10.0,0,0.0
5269,2018,2,26,6,668,CLR,10.0,False,3.0
5270,2018,2,26,7,668,CLR,10.0,300,8.0
5271,2018,2,26,8,668,CLR,10.0,False,6.0
5272,2018,2,26,9,668,BKN,10.0,0,0.0
5273,2018,2,26,10,668,CLR,10.0,340,6.0
5274,2018,2,26,11,668,CLR,10.0,False,3.0
5275,2018,2,26,12,668,FEW,10.0,280,6.0
5276,2018,2,26,13,668,CLR,10.0,280,8.0
5277,2018,2,26,14,668,FEW,10.0,False,5.0
5278,2018,2,26,15,668,CLR,10.0,290,8.0
5279,2018,2,26,16,668,CLR,10.0,290,6.0
5280,2018,2,26,17,668,CLR,10.0,290,7.0
5281,2018,2,26,18,668,CLR,10.0,False,3.0
5282,2018,2,26,19,672,CLR,10.0,290,6.0
5283,2018,2,26,20,672,CLR,10.0,290,8.0
5284,2018,2,26,21,672,CLR,10.0,0,0.0
5285,2018,2,26,22,672,CLR,10.0,300,3.0
5286,2018,2,26,23,672,CLR,10.0,300,5.0
5287,2018,2,26,23,672,NaN,NaN,False,NaN
5288,2018,2,27,0,672,CLR,10.0,300,7.0
5289,2018,2,27,1,672,CLR,10.0,310,7.0
5290,2018,2,27,2,672,CLR,10.0,False,3.0
5291,2018,2,27,3,672,CLR,10.0,0,0.0
5292,2018,2,27,4,672,CLR,10.0,False,3.0
5293,2018,2,27,5,672,CLR,10.0,310,5.0
5294,2018,2,27,6,672,CLR,10.0,300,5.0
5295,2018,2,27,7,672,CLR,10.0,280,3.0
5296,2018,2,27,8,672,CLR,10.0,280,6.0
5297,2018,2,27,9,672,CLR,10.0,0,0.0
5298,2018,2,27,10,672,CLR,10.0,False,5.0
5299,2018,2,27,11,672,CLR,10.0,False,3.0
5300,2018,2,27,12,672,CLR,10.0,False,3.0
5301,2018,2,27,13,672,CLR,10.0,False,NaN
5302,2018,2,27,14,672,CLR,10.0,False,6.0
5303,2018,2,27,15,672,CLR,10.0,280,5.0
5304,2018,2,27,16,672,CLR,10.0,0,0.0
5305,2018,2,27,17,672,CLR,10.0,170,7.0
5306,2018,2,27,18,672,CLR,10.0,170,5.0
5307,2018,2,27,19,674,CLR,10.0,190,5.0
5308,2018,2,27,20,674,CLR,10.0,False,3.0
5309,2018,2,27,21,674,CLR,10.0,250,10.0
5310,2018,2,27,22,674,CLR,10.0,False,7.0
5311,2018,2,27,23,674,CLR,10.0,False,5.0
5312,2018,2,27,23,674,NaN,NaN,False,NaN
5313,2018,2,28,0,674,CLR,10.0,False,9.0
5314,2018,2,28,1,674,CLR,10.0,250,9.0
5315,2018,2,28,2,674,CLR,10.0,False,NaN
5316,2018,2,28,3,674,CLR,10.0,False,5.0
5317,2018,2,28,4,674,CLR,10.0,False,6.0
5318,2018,2,28,5,674,CLR,10.0,False,3.0
5319,2018,2,28,6,674,CLR,10.0,250,7.0
5320,2018,2,28,7,674,CLR,10.0,0,0.0
5321,2018,2,28,8,674,CLR,10.0,240,7.0
5322,2018,2,28,9,674,CLR,10.0,False,3.0
5323,2018,2,28,10,674,CLR,10.0,False,3.0
5324,2018,2,28,11,674,CLR,10.0,False,5.0
5325,2018,2,28,12,674,CLR,10.0,200,6.0
5326,2018,2,28,13,674,CLR,10.0,False,3.0
5327,2018,2,28,14,674,CLR,10.0,False,5.0
5328,2018,2,28,15,674,CLR,10.0,False,5.0
5329,2018,2,28,16,674,CLR,10.0,240,7.0
5330,2018,2,28,17,674,CLR,10.0,False,5.0
5331,2018,2,28,18,674,CLR,10.0,False,6.0
5332,2018,2,28,19,677,CLR,10.0,False,7.0
5333,2018,2,28,20,677,SCT,10.0,False,NaN
5334,2018,2,28,21,677,OVC,10.0,False,NaN
5335,2018,2,28,22,677,BKN,10.0,False,3.0
5336,2018,2,28,23,677,BKN,10.0,False,5.0
5337,2018,2,28,23,677,NaN,NaN,False,NaN
5338,2018,3,1,0,677,SCT,10.0,260,9.0
5339,2018,3,1,1,677,OVC,10.0,240,5.0
5340,2018,3,1,2,677,CLR,10.0,False,3.0
5341,2018,3,1,3,677,CLR,10.0,260,5.0
5342,2018,3,1,4,677,CLR,10.0,280,5.0
5343,2018,3,1,5,677,CLR,10.0,0,0.0
5344,2018,3,1,6,677,CLR,10.0,0,0.0
5345,2018,3,1,7,677,CLR,10.0,0,0.0
5346,2018,3,1,8,677,CLR,10.0,0,0.0
5347,2018,3,1,9,677,CLR,10.0,50,5.0
5348,2018,3,1,10,677,CLR,10.0,50,8.0
5349,2018,3,1,11,677,CLR,10.0,False,5.0
5350,2018,3,1,12,677,CLR,10.0,80,8.0
5351,2018,3,1,13,677,CLR,10.0,60,7.0
5352,2018,3,1,14,677,CLR,10.0,60,7.0
5353,2018,3,1,15,677,CLR,10.0,False,8.0
5354,2018,3,1,16,677,CLR,10.0,False,6.0
5355,2018,3,1,17,677,OVC,10.0,False,NaN
5356,2018,3,1,18,677,BKN,10.0,140,7.0
5357,2018,3,1,19,679,OVC,10.0,False,9.0
5358,2018,3,1,20,679,FEW,7.0,False,8.0
5359,2018,3,1,20,679,FEW,7.0,False,6.0
5360,2018,3,1,21,679,OVC,2.5,90,6.0
5361,2018,3,1,21,679,BKN,3.0,False,5.0
5362,2018,3,1,21,679,BKN,3.0,False,5.0
5363,2018,3,1,22,679,FEW,3.0,60,7.0
5364,2018,3,1,22,679,FEW,4.0,70,5.0
5365,2018,3,1,23,679,BKN,3.0,60,8.0
5366,2018,3,1,23,679,SCT,5.0,60,7.0
5367,2018,3,1,23,679,SCT,4.0,False,9.0
5368,2018,3,1,23,679,SCT,4.0,60,9.0
5369,2018,3,1,23,679,SCT,4.0,70,9.0
5370,2018,3,2,0,679,BKN,4.0,60,9.0
5371,2018,3,2,0,679,OVC,4.0,70,15.0
5372,2018,3,2,0,679,OVC,5.0,False,11.0
5373,2018,3,2,1,679,OVC,4.0,False,10.0
5374,2018,3,2,1,679,OVC,2.5,70,15.0
5375,2018,3,2,1,679,OVC,2.5,60,15.0
5376,2018,3,2,2,679,OVC,3.0,70,16.0
5377,2018,3,2,2,679,OVC,2.0,False,17.0
5378,2018,3,2,2,679,BKN,3.0,False,15.0
5379,2018,3,2,2,679,BKN,2.5,False,10.0
5380,2018,3,2,2,679,BKN,2.5,70,14.0
5381,2018,3,2,2,679,BKN,2.5,50,15.0
5382,2018,3,2,3,679,SCT,3.0,False,9.0
5383,2018,3,2,3,679,BKN,2.5,50,21.0
5384,2018,3,2,3,679,OVC,3.0,50,13.0
5385,2018,3,2,3,679,OVC,2.5,60,10.0
5386,2018,3,2,3,679,BKN,3.0,False,10.0
5387,2018,3,2,3,679,BKN,3.0,False,8.0
5388,2018,3,2,4,679,OVC,3.0,False,10.0
5389,2018,3,2,4,679,OVC,4.0,False,NaN
5390,2018,3,2,4,679,OVC,4.0,False,6.0
5391,2018,3,2,4,679,BKN,4.0,False,10.0
5392,2018,3,2,5,679,OVC,7.0,30,13.0
5393,2018,3,2,5,679,BKN,3.0,False,15.0
5394,2018,3,2,6,679,FEW,3.0,False,10.0
5395,2018,3,2,6,679,FEW,6.0,False,8.0
5396,2018,3,2,6,679,SCT,8.0,False,7.0
5397,2018,3,2,7,679,FEW,5.0,False,14.0
5398,2018,3,2,7,679,FEW,4.0,False,10.0
5399,2018,3,2,7,679,BKN,5.0,False,8.0
5400,2018,3,2,7,679,BKN,5.0,290,9.0
5401,2018,3,2,8,679,BKN,2.5,False,6.0
5402,2018,3,2,8,679,OVC,1.25,False,9.0
5403,2018,3,2,8,679,OVC,3.0,False,8.0
5404,2018,3,2,8,679,OVC,3.0,False,8.0
5405,2018,3,2,9,679,BKN,3.0,False,NaN
5406,2018,3,2,9,679,OVC,2.5,False,9.0
5407,2018,3,2,9,679,BKN,2.0,300,10.0
5408,2018,3,2,9,679,BKN,1.75,False,10.0
5409,2018,3,2,10,679,BKN,2.5,300,10.0
5410,2018,3,2,10,679,BKN,3.0,False,7.0
5411,2018,3,2,10,679,BKN,2.5,False,6.0
5412,2018,3,2,10,679,BKN,2.5,False,NaN
5413,2018,3,2,11,679,SCT,3.0,False,6.0
5414,2018,3,2,11,679,BKN,2.0,False,10.0
5415,2018,3,2,11,679,BKN,1.75,False,7.0
5416,2018,3,2,11,679,OVC,1.5,False,9.0
5417,2018,3,2,12,679,BKN,2.0,False,9.0
5418,2018,3,2,12,679,OVC,2.5,False,NaN
5419,2018,3,2,12,679,BKN,3.0,False,9.0
5420,2018,3,2,12,679,BKN,3.0,False,10.0
5421,2018,3,2,13,679,BKN,3.0,False,10.0
5422,2018,3,2,14,679,BKN,2.0,False,10.0
5423,2018,3,2,14,679,OVC,4.0,False,11.0
5424,2018,3,2,14,679,BKN,4.0,False,13.0
5425,2018,3,2,15,679,BKN,2.5,False,13.0
5426,2018,3,2,15,679,OVC,2.5,False,11.0
5427,2018,3,2,16,679,OVC,1.25,False,13.0
5428,2018,3,2,16,679,OVC,1.0,False,9.0
5429,2018,3,2,16,679,OVC,1.0,False,8.0
5430,2018,3,2,17,679,OVC,1.0,False,11.0
5431,2018,3,2,17,679,OVC,0.75,False,13.0
5432,2018,3,2,17,679,OVC,1.0,False,7.0
5433,2018,3,2,17,679,BKN,2.0,False,13.0
5434,2018,3,2,17,679,BKN,2.0,False,15.0
5435,2018,3,2,17,679,BKN,1.75,False,13.0
5436,2018,3,2,18,679,OVC,2.0,False,10.0
5437,2018,3,2,18,679,OVC,1.5,False,14.0
5438,2018,3,2,18,679,OVC,1.75,False,10.0
5439,2018,3,2,18,679,SCT,3.0,False,9.0
5440,2018,3,2,18,679,SCT,4.0,False,15.0
5441,2018,3,2,19,682,FEW,10.0,False,8.0
5442,2018,3,2,20,682,OVC,10.0,False,8.0
5443,2018,3,2,21,682,OVC,10.0,False,9.0
5444,2018,3,2,22,682,OVC,10.0,False,9.0
5445,2018,3,2,23,682,BKN,10.0,False,6.0
5446,2018,3,2,23,682,OVC,10.0,False,5.0
5447,2018,3,2,23,682,NaN,NaN,False,NaN
5448,2018,3,3,0,682,FEW,10.0,False,11.0
5449,2018,3,3,1,682,OVC,10.0,False,7.0
5450,2018,3,3,2,682,BKN,10.0,False,10.0
5451,2018,3,3,3,682,OVC,10.0,False,8.0
5452,2018,3,3,4,682,OVC,10.0,310,10.0
5453,2018,3,3,5,682,OVC,10.0,False,5.0
5454,2018,3,3,6,682,SCT,10.0,False,8.0
5455,2018,3,3,7,682,CLR,10.0,False,NaN
5456,2018,3,3,8,682,CLR,10.0,False,13.0
5457,2018,3,3,9,682,FEW,10.0,False,18.0
5458,2018,3,3,10,682,CLR,10.0,False,14.0
5459,2018,3,3,11,682,CLR,10.0,False,13.0
5460,2018,3,3,12,682,CLR,10.0,False,16.0
5461,2018,3,3,13,682,CLR,10.0,30,16.0
5462,2018,3,3,14,682,SCT,10.0,False,8.0
5463,2018,3,3,15,682,OVC,10.0,False,7.0
5464,2018,3,3,16,682,OVC,10.0,30,14.0
5465,2018,3,3,17,682,OVC,10.0,False,NaN
5466,2018,3,3,18,682,OVC,10.0,40,16.0
5467,2018,3,3,19,684,OVC,10.0,False,11.0
5468,2018,3,3,20,684,OVC,10.0,False,7.0
5469,2018,3,3,21,684,OVC,10.0,False,11.0
5470,2018,3,3,22,684,OVC,10.0,False,14.0
5471,2018,3,3,23,684,OVC,10.0,False,8.0
5472,2018,3,3,23,684,NaN,NaN,False,NaN
5473,2018,3,4,0,684,OVC,10.0,False,10.0
5474,2018,3,4,1,684,OVC,10.0,False,11.0
5475,2018,3,4,2,684,OVC,10.0,False,6.0
5476,2018,3,4,3,684,OVC,10.0,False,13.0
5477,2018,3,4,4,684,OVC,10.0,False,14.0
5478,2018,3,4,5,684,OVC,10.0,30,10.0
5479,2018,3,4,6,684,OVC,10.0,False,16.0
5480,2018,3,4,7,684,OVC,10.0,10,14.0
5481,2018,3,4,8,684,OVC,10.0,False,9.0
5482,2018,3,4,9,684,OVC,10.0,30,9.0
5483,2018,3,4,10,684,OVC,10.0,False,9.0
5484,2018,3,4,11,684,OVC,10.0,300,5.0
5485,2018,3,4,12,684,OVC,10.0,False,6.0
5486,2018,3,4,13,684,OVC,10.0,False,7.0
5487,2018,3,4,14,684,BKN,10.0,False,11.0
5488,2018,3,4,15,684,BKN,10.0,300,15.0
5489,2018,3,4,16,684,OVC,10.0,310,10.0
5490,2018,3,4,17,684,BKN,10.0,False,7.0
5491,2018,3,4,18,684,FEW,10.0,False,9.0
5492,2018,3,4,19,687,SCT,10.0,False,9.0
5493,2018,3,4,20,687,CLR,10.0,False,NaN
5494,2018,3,4,21,687,CLR,10.0,False,3.0
5495,2018,3,4,22,687,OVC,10.0,False,5.0
5496,2018,3,4,23,687,FEW,10.0,False,NaN
5497,2018,3,4,23,687,NaN,NaN,False,NaN
5498,2018,3,5,0,687,OVC,10.0,False,5.0
5499,2018,3,5,1,687,SCT,10.0,False,NaN
5500,2018,3,5,2,687,OVC,10.0,340,8.0
5501,2018,3,5,3,687,FEW,10.0,False,5.0
5502,2018,3,5,4,687,FEW,10.0,False,6.0
5503,2018,3,5,5,687,CLR,10.0,False,6.0
5504,2018,3,5,6,687,CLR,10.0,False,3.0
5505,2018,3,5,7,687,CLR,10.0,False,NaN
5506,2018,3,5,8,687,BKN,10.0,False,10.0
5507,2018,3,5,9,687,SCT,10.0,40,11.0
5508,2018,3,5,10,687,BKN,10.0,False,9.0
5509,2018,3,5,11,687,BKN,10.0,False,7.0
5510,2018,3,5,12,687,OVC,10.0,False,11.0
5511,2018,3,5,13,687,OVC,10.0,False,5.0
5512,2018,3,5,14,687,OVC,10.0,False,7.0
5513,2018,3,5,15,687,OVC,10.0,False,8.0
5514,2018,3,5,16,687,OVC,10.0,False,7.0
5515,2018,3,5,17,687,OVC,10.0,10,9.0
5516,2018,3,5,18,687,CLR,10.0,False,6.0
5517,2018,3,5,19,690,CLR,10.0,False,8.0
5518,2018,3,5,20,690,CLR,10.0,False,NaN
5519,2018,3,5,21,690,CLR,10.0,False,6.0
5520,2018,3,5,22,690,CLR,10.0,20,5.0
5521,2018,3,5,23,690,CLR,10.0,False,8.0
5522,2018,3,5,23,690,NaN,NaN,False,NaN
5523,2018,3,6,0,690,CLR,10.0,0,0.0
5524,2018,3,6,1,690,CLR,10.0,350,8.0
5525,2018,3,6,2,690,CLR,10.0,20,6.0
5526,2018,3,6,3,690,CLR,10.0,False,3.0
5527,2018,3,6,4,690,CLR,10.0,0,0.0
5528,2018,3,6,5,690,CLR,10.0,0,0.0
5529,2018,3,6,6,690,CLR,10.0,0,0.0
5530,2018,3,6,7,690,CLR,10.0,60,5.0
5531,2018,3,6,8,690,CLR,10.0,False,5.0
5532,2018,3,6,9,690,CLR,10.0,False,3.0
5533,2018,3,6,10,690,CLR,10.0,False,5.0
5534,2018,3,6,11,690,CLR,10.0,350,5.0
5535,2018,3,6,12,690,SCT,10.0,0,0.0
5536,2018,3,6,13,690,BKN,10.0,False,3.0
5537,2018,3,6,14,690,CLR,10.0,170,10.0
5538,2018,3,6,15,690,CLR,10.0,180,7.0
5539,2018,3,6,16,690,SCT,10.0,False,NaN
5540,2018,3,6,17,690,BKN,10.0,170,13.0
5541,2018,3,6,18,690,BKN,10.0,False,8.0
5542,2018,3,6,19,693,FEW,10.0,0,0.0
5543,2018,3,6,20,693,FEW,10.0,180,6.0
5544,2018,3,6,21,693,BKN,10.0,False,6.0
5545,2018,3,6,21,693,BKN,10.0,False,5.0
5546,2018,3,6,22,693,SCT,10.0,140,8.0
5547,2018,3,6,22,693,BKN,10.0,140,9.0
5548,2018,3,6,22,693,BKN,10.0,False,NaN
5549,2018,3,6,23,693,SCT,10.0,False,9.0
5550,2018,3,6,23,693,BKN,10.0,140,10.0
5551,2018,3,6,23,693,BKN,10.0,150,11.0
5552,2018,3,6,23,693,NaN,NaN,False,NaN
5553,2018,3,7,0,693,BKN,10.0,False,6.0
5554,2018,3,7,1,693,BKN,10.0,False,10.0
5555,2018,3,7,2,693,OVC,3.0,False,NaN
5556,2018,3,7,2,693,BKN,2.0,130,8.0
5557,2018,3,7,2,693,BKN,2.5,70,7.0
5558,2018,3,7,2,693,OVC,1.5,False,3.0
5559,2018,3,7,3,693,OVC,2.0,0,0.0
5560,2018,3,7,3,693,OVC,1.75,False,NaN
5561,2018,3,7,3,693,OVC,1.75,60,6.0
5562,2018,3,7,3,693,OVC,3.0,False,5.0
5563,2018,3,7,4,693,OVC,2.0,60,6.0
5564,2018,3,7,4,693,OVC,2.0,70,10.0
5565,2018,3,7,4,693,OVC,2.0,50,7.0
5566,2018,3,7,5,693,OVC,4.0,False,9.0
5567,2018,3,7,5,693,OVC,5.0,60,8.0
5568,2018,3,7,6,693,OVC,7.0,False,8.0
5569,2018,3,7,7,693,OVC,8.0,False,9.0
5570,2018,3,7,8,693,OVC,10.0,70,11.0
5571,2018,3,7,8,693,OVC,10.0,60,17.0
5572,2018,3,7,9,693,OVC,4.0,False,9.0
5573,2018,3,7,9,693,OVC,6.0,70,13.0
5574,2018,3,7,10,693,OVC,4.0,60,18.0
5575,2018,3,7,11,693,OVC,2.5,50,16.0
5576,2018,3,7,11,693,OVC,1.5,50,20.0
5577,2018,3,7,11,693,OVC,1.75,False,13.0
5578,2018,3,7,12,693,OVC,0.5,60,11.0
5579,2018,3,7,12,693,VV,0.25,False,9.0
5580,2018,3,7,13,693,VV,0.5,False,13.0
5581,2018,3,7,13,693,VV,0.75,False,10.0
5582,2018,3,7,14,693,BKN,1.5,False,15.0
5583,2018,3,7,14,693,BKN,2.0,False,18.0
5584,2018,3,7,14,693,SCT,3.0,False,15.0
5585,2018,3,7,14,693,FEW,6.0,False,13.0
5586,2018,3,7,14,693,FEW,5.0,False,16.0
5587,2018,3,7,14,693,SCT,1.75,False,15.0
5588,2018,3,7,15,693,SCT,1.0,40,16.0
5589,2018,3,7,15,693,OVC,0.5,False,14.0
5590,2018,3,7,15,693,VV,0.5,False,7.0
5591,2018,3,7,16,693,OVC,0.5,20,15.0
5592,2018,3,7,17,693,NaN,0.5,False,10.0
5593,2018,3,7,17,693,NaN,0.75,False,9.0
5594,2018,3,7,18,693,NaN,1.0,False,7.0
5595,2018,3,7,18,693,OVC,1.5,False,8.0
5596,2018,3,7,18,693,VV,1.0,False,10.0
5597,2018,3,7,19,696,VV,1.0,False,7.0
5598,2018,3,7,20,696,OVC,2.5,False,NaN
5599,2018,3,7,20,696,OVC,3.0,False,7.0
5600,2018,3,7,20,696,OVC,2.0,350,5.0
5601,2018,3,7,20,696,OVC,1.75,False,NaN
5602,2018,3,7,21,696,OVC,3.0,False,3.0
5603,2018,3,7,21,696,BKN,10.0,False,10.0
5604,2018,3,7,21,696,BKN,10.0,False,8.0
5605,2018,3,7,21,696,SCT,10.0,310,11.0
5606,2018,3,7,22,696,FEW,10.0,False,9.0
5607,2018,3,7,22,696,OVC,10.0,300,9.0
5608,2018,3,7,23,696,OVC,10.0,310,7.0
5609,2018,3,7,23,696,NaN,NaN,False,NaN
5610,2018,3,8,0,696,BKN,9.0,280,9.0
5611,2018,3,8,1,696,OVC,10.0,False,6.0
5612,2018,3,8,2,696,BKN,10.0,300,6.0
5613,2018,3,8,3,696,CLR,10.0,0,0.0
5614,2018,3,8,4,696,CLR,10.0,0,0.0
5615,2018,3,8,5,696,CLR,10.0,280,6.0
5616,2018,3,8,6,696,BKN,10.0,False,3.0
5617,2018,3,8,7,696,CLR,10.0,False,5.0
5618,2018,3,8,8,696,CLR,10.0,300,6.0
5619,2018,3,8,9,696,BKN,10.0,False,NaN
5620,2018,3,8,9,696,OVC,10.0,False,3.0
5621,2018,3,8,10,696,BKN,10.0,False,7.0
5622,2018,3,8,11,696,OVC,10.0,290,9.0
5623,2018,3,8,11,696,BKN,10.0,False,NaN
5624,2018,3,8,12,696,BKN,10.0,False,9.0
5625,2018,3,8,12,696,BKN,10.0,290,13.0
5626,2018,3,8,12,696,BKN,10.0,280,11.0
5627,2018,3,8,12,696,SCT,10.0,290,10.0
5628,2018,3,8,12,696,SCT,10.0,280,11.0
5629,2018,3,8,13,696,FEW,10.0,False,6.0
5630,2018,3,8,14,696,SCT,10.0,False,8.0
5631,2018,3,8,15,696,OVC,10.0,280,8.0
5632,2018,3,8,16,696,OVC,10.0,280,11.0
5633,2018,3,8,17,696,FEW,10.0,290,7.0
5634,2018,3,8,18,696,OVC,10.0,280,8.0
5635,2018,3,8,19,698,OVC,10.0,290,8.0
5636,2018,3,8,20,698,SCT,10.0,290,6.0
5637,2018,3,8,21,698,OVC,10.0,280,7.0
5638,2018,3,8,22,698,FEW,10.0,False,3.0
5639,2018,3,8,23,698,BKN,10.0,False,5.0
5640,2018,3,8,23,698,NaN,NaN,False,NaN
5641,2018,3,9,0,698,OVC,10.0,280,8.0
5642,2018,3,9,1,698,OVC,10.0,270,5.0
5643,2018,3,9,2,698,FEW,10.0,260,10.0
5644,2018,3,9,3,698,FEW,10.0,False,10.0
5645,2018,3,9,4,698,OVC,10.0,False,7.0
5646,2018,3,9,5,698,OVC,10.0,False,NaN
5647,2018,3,9,6,698,SCT,10.0,False,8.0
5648,2018,3,9,7,698,SCT,10.0,False,9.0
5649,2018,3,9,7,698,BKN,10.0,False,10.0
5650,2018,3,9,8,698,BKN,10.0,0,0.0
5651,2018,3,9,9,698,BKN,10.0,False,7.0
5652,2018,3,9,9,698,BKN,10.0,280,14.0
5653,2018,3,9,10,698,BKN,10.0,290,9.0
5654,2018,3,9,11,698,BKN,10.0,280,13.0
5655,2018,3,9,12,698,SCT,10.0,False,5.0
5656,2018,3,9,13,698,BKN,10.0,280,13.0
5657,2018,3,9,14,698,SCT,10.0,False,NaN
5658,2018,3,9,15,698,SCT,10.0,False,5.0
5659,2018,3,9,16,698,FEW,10.0,False,10.0
5660,2018,3,9,17,698,BKN,10.0,False,5.0
5661,2018,3,9,18,698,FEW,10.0,False,NaN
5662,2018,3,9,19,701,CLR,10.0,260,7.0
5663,2018,3,9,20,701,CLR,10.0,260,9.0
5664,2018,3,9,21,701,CLR,10.0,240,9.0
5665,2018,3,9,22,701,CLR,10.0,250,7.0
5666,2018,3,9,23,701,CLR,10.0,260,11.0
5667,2018,3,9,23,701,NaN,NaN,False,NaN
5668,2018,3,10,0,701,BKN,10.0,False,5.0
5669,2018,3,10,1,701,BKN,10.0,False,5.0
5670,2018,3,10,2,701,CLR,10.0,260,7.0
5671,2018,3,10,3,701,CLR,10.0,300,7.0
5672,2018,3,10,4,701,CLR,10.0,270,7.0
5673,2018,3,10,5,701,CLR,10.0,False,5.0
5674,2018,3,10,6,701,CLR,10.0,280,9.0
5675,2018,3,10,7,701,CLR,10.0,280,10.0
5676,2018,3,10,8,701,CLR,10.0,290,8.0
5677,2018,3,10,9,701,FEW,10.0,False,14.0
5678,2018,3,10,10,701,BKN,10.0,False,10.0
5679,2018,3,10,11,701,OVC,10.0,280,14.0
5680,2018,3,10,12,701,OVC,10.0,310,8.0
5681,2018,3,10,13,701,OVC,10.0,False,9.0
5682,2018,3,10,14,701,OVC,10.0,290,11.0
5683,2018,3,10,15,701,OVC,10.0,290,10.0
5684,2018,3,10,16,701,OVC,10.0,280,13.0
5685,2018,3,10,17,701,OVC,10.0,270,8.0
5686,2018,3,10,18,701,OVC,10.0,False,9.0
5687,2018,3,10,19,703,OVC,10.0,False,6.0
5688,2018,3,10,20,703,BKN,10.0,290,8.0
5689,2018,3,10,21,703,BKN,10.0,280,5.0
5690,2018,3,10,22,703,BKN,10.0,False,6.0
5691,2018,3,10,23,703,FEW,10.0,False,NaN
5692,2018,3,10,23,703,NaN,NaN,False,NaN
5693,2018,3,11,0,703,BKN,10.0,300,6.0
5694,2018,3,11,1,703,OVC,10.0,False,5.0
5695,2018,3,11,2,703,SCT,10.0,False,5.0
5696,2018,3,11,3,703,CLR,10.0,290,3.0
5697,2018,3,11,4,703,FEW,10.0,270,8.0
5698,2018,3,11,5,703,CLR,10.0,280,6.0
5699,2018,3,11,6,703,CLR,10.0,280,5.0
5700,2018,3,11,7,703,CLR,10.0,290,8.0
5701,2018,3,11,8,703,CLR,10.0,310,8.0
5702,2018,3,11,9,703,CLR,10.0,False,6.0
5703,2018,3,11,10,703,CLR,10.0,False,7.0
5704,2018,3,11,11,703,CLR,10.0,False,5.0
5705,2018,3,11,12,703,CLR,10.0,0,0.0
5706,2018,3,11,13,703,CLR,10.0,False,3.0
5707,2018,3,11,14,703,CLR,10.0,280,9.0
5708,2018,3,11,15,703,CLR,10.0,False,6.0
5709,2018,3,11,16,703,CLR,10.0,False,3.0
5710,2018,3,11,17,703,CLR,10.0,310,3.0
5711,2018,3,11,18,703,CLR,10.0,310,3.0
5712,2018,3,11,19,706,CLR,10.0,300,5.0
5713,2018,3,11,20,706,CLR,10.0,False,5.0
5714,2018,3,11,21,706,CLR,10.0,False,3.0
5715,2018,3,11,22,706,CLR,10.0,False,7.0
5716,2018,3,11,23,706,CLR,10.0,50,8.0
5717,2018,3,11,23,706,NaN,NaN,False,NaN
5718,2018,3,12,0,706,CLR,10.0,50,6.0
5719,2018,3,12,1,706,CLR,10.0,10,6.0
5720,2018,3,12,2,706,CLR,10.0,40,6.0
5721,2018,3,12,3,706,CLR,10.0,50,9.0
5722,2018,3,12,4,706,CLR,10.0,False,6.0
5723,2018,3,12,5,706,CLR,10.0,30,5.0
5724,2018,3,12,6,706,CLR,10.0,False,5.0
5725,2018,3,12,7,706,CLR,10.0,False,8.0
5726,2018,3,12,8,706,CLR,10.0,False,7.0
5727,2018,3,12,9,706,CLR,10.0,False,7.0
5728,2018,3,12,10,706,CLR,10.0,50,7.0
5729,2018,3,12,11,706,CLR,10.0,70,10.0
5730,2018,3,12,12,706,CLR,10.0,40,9.0
5731,2018,3,12,13,706,OVC,10.0,70,9.0
